etape,dist,elev
1,-0.4018447893571775,280
1,-0.3913259423505364,281
1,-0.3808070953438958,281
1,-0.3702882483372547,282
1,-0.3702882483372547,282
1,-0.35976940133061364,282
1,-0.3492505543238762,282
1,-0.33873170731723556,282
1,-0.32821286031059405,282
1,-0.3176940133039534,283
1,-0.30717516629731234,283
1,-0.2966563192906717,283
1,-0.28613747228403064,284
1,-0.28613747228403064,284
1,-0.27561862527738956,284
1,-0.26509977827074893,284
1,-0.25458093126410786,285
1,-0.24406208425737042,285
1,-0.23354323725072934,285
1,-0.2230243902440887,285
1,-0.21250554323744764,284
1,-0.20198669623080656,284
1,-0.20198669623080656,284
1,-0.1914678492241655,284
1,-0.18094900221752486,284
1,-0.17043015521088378,284
1,-0.15991130820424226,283
1,-0.15991130820424226,283
1,-0.14939246119760163,283
1,-0.13887361419086464,283
1,-0.12835476718422356,283
1,-0.12835476718422356,283
1,-0.11783592017758249,284
1,-0.10731707317094141,283
1,-0.09679822616430034,283
1,-0.08627937915765971,282
1,-0.07576053215101819,282
1,-0.06524168514437756,282
1,-0.05472283813773693,282
1,-0.044203991131095854,282
1,-0.044203991131095854,282
1,-0.03368514412435841,282
1,-0.023166297117717338,281
1,-0.012647450111076264,281
1,-0.0021286031044356335,280
1,0.008390243902302252,279
1,0.018909090908943327,279
1,0.029427937915583957,279
1,0.03994678492222503,279
1,0.03994678492222503,279
1,0.05046563192886566,279
1,0.06098447893560355,279
1,0.07150332594224462,279
1,0.08202217294888525,280
1,0.09254101995552633,280
1,0.10305986696216696,280
1,0.11357871396880803,280
1,0.11357871396880803,280
1,0.1240975609754491,280
1,0.13461640798208974,280
1,0.1451352549887308,280
1,0.15565410199537189,279
1,0.15565410199537189,279
1,0.16617294900210933,278
1,0.1766917960087504,278
1,0.18721064301539103,278
1,0.1977294900220321,278
1,0.1977294900220321,278
1,0.20824833702867318,277
1,0.2187671840353138,276
1,0.22928603104195489,275
1,0.23980487804859596,274
1,0.2503237250552366,273
1,0.2608425720618772,273
1,0.27136141906851874,273
1,0.28188026607515937,273
1,0.29239911308189726,273
1,0.29239911308189726,273
1,0.3029179600885379,272
1,0.3134368070951785,273
1,0.3239556541018196,272
1,0.3344745011084611,272
1,0.34499334811510174,272
1,0.35551219512174237,273
1,0.36603104212838344,274
1,0.36603104212838344,274
1,0.3765498891350241,275
1,0.38706873614166515,275
1,0.39758758314830667,276
1,0.40810643015494774,276
1,0.41862527716158837,277
1,0.42914412416832537,277
1,0.4396629711749669,277
1,0.45018181818160796,277
1,0.46070066518824904,279
1,0.46070066518824904,279
1,0.47121951219488967,279
1,0.48173835920153074,279
1,0.49225720620826774,280
1,0.5027760532149088,279
1,0.5132949002215503,280
1,0.523813747228191,280
1,0.523813747228191,280
1,0.534332594234832,280
1,0.5448514412414727,280
1,0.5553702882482101,280
1,0.5658891352548516,280
1,0.5764079822614923,280
1,0.5764079822614923,280
1,0.5869268292681333,280
1,0.597445676274774,280
1,0.6079645232814146,280
1,0.6184833702880557,280
1,0.6290022172946972,280
1,0.6395210643013378,281
1,0.6500399113079784,282
1,0.6605587583146195,283
1,0.6710776053212602,284
1,0.6815964523279017,286
1,0.6921152993345423,287
1,0.6921152993345423,287
1,0.7026341463412797,288
1,0.7131529933480176,289
1,0.7236718403546583,290
1,0.7341906873612998,290
1,0.7447095343679404,290
1,0.755228381374581,290
1,0.7657472283812217,290
1,0.7762660753878632,290
1,0.7867849223945038,290
1,0.7973037694011453,290
1,0.807822616407786,290
1,0.807822616407786,290
1,0.8183414634144266,289
1,0.8288603104210672,289
1,0.8393791574277079,289
1,0.8498980044343494,289
1,0.8604168514410873,289
1,0.8709356984477279,289
1,0.8814545454543685,288
1,0.8919733924610092,288
1,0.9024922394676507,288
1,0.9130110864742922,288
1,0.9130110864742922,288
1,0.9235299334809328,287
1,0.9340487804875734,287
1,0.9445676274942145,287
1,0.9550864745008552,287
1,0.9656053215075935,287
1,0.9761241685142341,287
1,0.9866430155208747,286
1,0.9971618625275158,286
1,1.0076807095342533,286
1,1.0181995565408952,286
1,1.0287184035475354,286
1,1.0287184035475354,286
1,1.0392372505541765,286
1,1.0497560975608167,285
1,1.0602749445674577,285
1,1.0707937915740988,285
1,1.0813126385807408,285
1,1.091831485587381,284
1,1.102350332594022,284
1,1.1128691796006622,284
1,1.1233880266073033,284
1,1.1339068736139435,284
1,1.1444257206205855,284
1,1.1444257206205855,284
1,1.1549445676272265,285
1,1.1654634146339635,285
1,1.1759822616406046,285
1,1.1865011086473434,286
1,1.1970199556539836,285
1,1.2075388026606246,285
1,1.2180576496672648,286
1,1.228576496673906,286
1,1.239095343680546,287
1,1.249614190687189,287
1,1.249614190687189,287
1,1.2601330376938291,287
1,1.2706518847004702,287
1,1.2811707317071104,288
1,1.2916895787137515,288
1,1.3022084257203925,288
1,1.3127272727271304,288
1,1.3232461197337715,288
1,1.3337649667404117,289
1,1.3442838137470527,289
1,1.3548026607536938,289
1,1.365321507760335,289
1,1.365321507760335,289
1,1.3758403547669769,290
1,1.386359201773617,290
1,1.3968780487802581,290
1,1.4073968957868983,290
1,1.4179157427935394,290
1,1.4284345898001805,290
1,1.4389534368068215,290
1,1.4494722838135594,290
1,1.4599911308202964,290
1,1.4705099778269375,290
1,1.4810288248335794,290
1,1.4810288248335794,290
1,1.4915476718402196,290
1,1.5020665188468607,290
1,1.512585365853501,290
1,1.523104212860142,290
1,1.533623059866783,290
1,1.544141906873425,290
1,1.5546607538800652,290
1,1.5651796008867063,290
1,1.5756984478933465,290
1,1.5862172948999875,290
1,1.5967361419066286,290
1,1.5967361419066286,290
1,1.6072549889133665,290
1,1.6177738359200076,290
1,1.6282926829266477,290
1,1.6388115299332888,290
1,1.64933037693993,290
1,1.659849223946571,290
1,1.670368070953212,290
1,1.680886917959949,290
1,1.6914057649665901,290
1,1.7019246119732312,290
1,1.7124434589798723,290
1,1.7124434589798723,290
1,1.7229623059865133,290
1,1.7334811529931544,290
1,1.7439999999997946,289
1,1.7545188470065316,289
1,1.7650376940131736,289
1,1.7755565410198146,289
1,1.7860753880264557,289
1,1.796594235033096,289
1,1.807113082039737,289
1,1.817631929046378,290
1,1.8281507760530191,290
1,1.8281507760530191,290
1,1.8386696230596602,290
1,1.8491884700663013,290
1,1.8597073170729423,290
1,1.8702261640795825,290
1,1.8807450110862245,290
1,1.8912638580928647,290
1,1.9017827050995058,290
1,1.9123015521062436,290
1,1.9228203991128838,290
1,1.9333392461196217,290
1,1.9333392461196217,290
1,1.9438580931262628,290
1,1.9543769401329039,290
1,1.964895787139545,290
1,1.9754146341461851,290
1,1.9859334811528262,290
1,1.9964523281594673,290
1,2.0069711751661083,290
1,2.0174900221727494,290
1,2.0280088691793905,290
1,2.0385277161860307,291
1,2.0490465631927686,291
1,2.0490465631927686,291
1,2.0595654101994096,292
1,2.0700842572060507,292
1,2.080603104212692,292
1,2.091121951219332,292
1,2.101640798225973,292
1,2.112159645232614,292
1,2.122678492239255,291
1,2.1331973392458954,291
1,2.1331973392458954,291
1,2.1437161862525373,291
1,2.1542350332591775,291
1,2.1647538802658195,290
1,2.1752727272724597,290
1,2.1857915742791967,290
1,2.1963104212859346,290
1,2.2068292682925756,290
1,2.2173481152992167,290
1,2.2173481152992167,290
1,2.227866962305858,291
1,2.238385809312499,292
1,2.24890465631914,292
1,2.25942350332578,293
1,2.269942350332421,294
1,2.2804611973390623,295
1,2.2909800443457033,295
1,2.3014988913523435,294
1,2.3014988913523435,294
1,2.3120177383589855,293
1,2.3225365853656257,294
1,2.3330554323722676,293
1,2.3435742793790046,292
1,2.354093126385645,292
1,2.364611973392287,292
1,2.375130820398927,292
1,2.385649667405568,292
1,2.385649667405568,292
1,2.396168514412209,291
1,2.40668736141885,291
1,2.4172062084254913,290
1,2.4277250554321315,290
1,2.4382439024388693,290
1,2.4487627494455104,289
1,2.4592815964521515,289
1,2.4698004434587926,289
1,2.4698004434587926,289
1,2.4803192904654328,289
1,2.4908381374720747,288
1,2.5013569844788117,288
1,2.511875831485453,288
1,2.522394678492094,288
1,2.532913525498734,288
1,2.543432372505376,287
1,2.553951219512016,287
1,2.553951219512016,287
1,2.564470066518658,287
1,2.5749889135252984,287
1,2.5855077605319394,287
1,2.5960266075385796,287
1,2.6065454545452207,287
1,2.6170643015518618,287
1,2.6275831485585037,287
1,2.638101995565144,287
1,2.638101995565144,287
1,2.648620842571881,287
1,2.659139689578619,287
1,2.6696585365852608,287
1,2.680177383591901,287
1,2.690696230598542,287
1,2.701215077605182,287
1,2.711733924611824,287
1,2.7222527716184644,287
1,2.7222527716184644,287
1,2.7327716186251063,288
1,2.7432904656317465,287
1,2.7538093126383876,288
1,2.7643281596450278,288
1,2.774847006651669,288
1,2.78536585365831,288
1,2.795884700664952,288
1,2.806403547671689,289
1,2.816922394678329,289
1,2.82744124168497,289
1,2.837960088691611,289
1,2.837960088691611,289
1,2.848478935698253,290
1,2.8589977827048934,290
1,2.8695166297115344,290
1,2.8800354767181746,290
1,2.8905543237248157,290
1,2.9010731707314568,290
1,2.911592017738098,290
1,2.922110864744739,290
1,2.932629711751476,290
1,2.932629711751476,290
1,2.943148558758214,289
1,2.953667405764855,289
1,2.964186252771496,288
1,2.974705099778137,288
1,2.985223946784777,287
1,2.9957427937914183,286
1,3.0062616407980594,286
1,3.0167804878047013,286
1,3.0272993348113415,286
1,3.0378181818179826,285
1,3.0378181818179826,285
1,3.0483370288246237,284
1,3.058855875831264,284
1,3.069374722837905,283
1,3.079893569844643,283
1,3.090412416851284,283
1,3.100931263857925,283
1,3.111450110864565,282
1,3.121968957871206,282
1,3.1324878048778473,281
1,3.1430066518844892,281
1,3.1535254988911294,281
1,3.1535254988911294,281
1,3.1640443458977705,280
1,3.1745631929044107,280
1,3.1850820399111486,280
1,3.1956008869177905,280
1,3.1956008869177905,280
1,3.2061197339244307,280
1,3.216638580931072,280
1,3.227157427937809,280
1,3.23767627494445,280
1,3.248195121951092,280
1,3.258713968957732,280
1,3.269232815964373,280
1,3.269232815964373,280
1,3.2797516629710133,280
1,3.2902705099776544,281
1,3.3007893569842954,282
1,3.3113082039909374,282
1,3.3218270509975776,282
1,3.3323458980042187,282
1,3.342864745010859,283
1,3.3533835920175967,284
1,3.3639024390242387,284
1,3.374421286030879,284
1,3.374421286030879,284
1,3.38494013303752,285
1,3.39545898004416,285
1,3.405977827050801,286
1,3.4164966740574423,286
1,3.4270155210640834,286
1,3.4375343680707244,287
1,3.4375343680707244,287
1,3.4480532150773655,287
1,3.4585720620840057,287
1,3.4690909090907427,288
1,3.4796097560973847,288
1,3.4901286031040257,288
1,3.500647450110667,289
1,3.500647450110667,289
1,3.511166297117307,289
1,3.521685144123948,289
1,3.532203991130589,290
1,3.54272283813723,290
1,3.5532416851438713,290
1,3.5637605321505124,290
1,3.5637605321505124,290
1,3.5742793791572494,290
1,3.5847982261638904,290
1,3.5953170731706283,290
1,3.6058359201772694,290
1,3.6163547671839096,290
1,3.6268736141905507,290
1,3.6373924611971917,290
1,3.647911308203832,290
1,3.658430155210474,291
1,3.658430155210474,291
1,3.668949002217114,291
1,3.679467849223756,291
1,3.689986696230493,292
1,3.700505543237134,292
1,3.711024390243775,292
1,3.7215432372504154,293
1,3.7320620842570573,293
1,3.7425809312636984,293
1,3.7425809312636984,293
1,3.7530997782703395,293
1,3.7636186252769797,294
1,3.7741374722836207,294
1,3.784656319290262,294
1,3.7951751662969997,294
1,3.8056940133036408,293
1,3.816212860310281,293
1,3.826731707316922,292
1,3.837250554323563,292
1,3.837250554323563,292
1,3.847769401330204,292
1,3.8582882483368444,292
1,3.8688070953434854,291
1,3.8793259423501256,291
1,3.8898447893567667,291
1,3.9003636363634087,291
1,3.9108824833701457,290
1,3.9214013303767867,290
1,3.9214013303767867,290
1,3.931920177383427,290
1,3.942439024390068,290
1,3.952957871396709,290
1,3.963476718403352,290
1,3.973995565409992,290
1,3.984514412416633,290
1,3.9950332594232734,290
1,4.005552106429914,290
1,4.005552106429914,290
1,4.016070953436653,290
1,4.026589800443293,290
1,4.0371086474499345,290
1,4.047627494456575,290
1,4.058146341463216,290
1,4.068665188469856,290
1,4.079184035476498,290
1,4.089702882483138,290
1,4.100221729489779,290
1,4.100221729489779,290
1,4.110740576496517,290
1,4.121259423503157,290
1,4.131778270509799,290
1,4.142297117516439,290
1,4.15281596452308,290
1,4.1633348115297215,290
1,4.1633348115297215,290
1,4.173853658536362,290
1,4.184372505543003,290
1,4.194891352549645,290
1,4.205410199556286,290
1,4.215929046563023,290
1,4.22644789356976,290
1,4.236966740576402,290
1,4.236966740576402,290
1,4.247485587583042,290
1,4.258004434589683,290
1,4.268523281596324,291
1,4.279042128602964,291
1,4.289560975609605,291
1,4.300079822616247,291
1,4.310598669622889,291
1,4.3211175166295295,292
1,4.3211175166295295,292
1,4.331636363636266,292
1,4.342155210642907,292
1,4.352674057649549,293
1,4.36319290465619,293
1,4.373711751662831,293
1,4.384230598669472,293
1,4.394749445676112,294
1,4.394749445676112,294
1,4.405268292682753,294
1,4.415787139689394,295
1,4.426305986696035,295
1,4.436824833702773,295
1,4.447343680709413,296
1,4.457862527716054,296
1,4.468381374722695,296
1,4.478900221729336,297
1,4.478900221729336,297
1,4.489419068735976,297
1,4.499937915742617,297
1,4.510456762749259,296
1,4.5209756097559,296
1,4.531494456762542,296
1,4.542013303769278,296
1,4.552532150775919,295
1,4.563050997782559,295
1,4.563050997782559,295
1,4.5735698447892,295
1,4.584088691795842,294
1,4.594607538802483,294
1,4.605126385809124,294
1,4.615645232815765,294
1,4.626164079822405,293
1,4.636682926829046,293
1,4.636682926829046,293
1,4.647201773835688,293
1,4.657720620842426,293
1,4.668239467849067,294
1,4.678758314855707,295
1,4.689277161862348,294
1,4.699796008868988,295
1,4.710314855875629,296
1,4.7208337028822704,296
1,4.7208337028822704,296
1,4.7208337028822704,296
1,4.731352549888911,296
1,4.741871396895552,296
1,4.7523902439022905,296
1,4.7629090909089316,298
1,4.773427937915572,298
1,4.783946784922213,298
1,4.794465631928854,297
1,4.794465631928854,297
1,4.804984478935494,297
1,4.815503325942137,296
1,4.826022172948777,295
1,4.836541019955418,296
1,4.847059866962058,295
1,4.8575787139686994,295
1,4.868097560975437,294
1,4.868097560975437,294
1,4.878616407982079,293
1,4.88913525498872,292
1,4.8996541019953606,293
1,4.910172949002002,292
1,4.920691796008642,292
1,4.931210643015283,291
1,4.941729490021923,291
1,4.952248337028564,290
1,4.952248337028564,290
1,4.962767184035204,290
1,4.973286031041942,291
1,4.983804878048682,291
1,4.994323725055323,291
1,5.004842572061964,291
1,5.015361419068604,291
1,5.025880266075244,292
1,5.025880266075244,292
1,5.036399113081885,291
1,5.0469179600885266,292
1,5.057436807095167,292
1,5.057436807095167,292
1,5.067955654101807,292
1,5.078474501108447,292
1,5.088993348115187,292
1,5.099512195121829,292
1,5.099512195121829,292
1,5.110031042128469,292
1,5.120549889135109,292
1,5.131068736141749,292
1,5.141587583148391,292
1,5.1521064301550314,292
1,5.162625277161673,292
1,5.173144124168314,292
1,5.18366297117505,292
1,5.194181818181692,292
1,5.204700665188334,293
1,5.204700665188334,293
1,5.215219512194976,293
1,5.225738359201616,293
1,5.236257206208258,293
1,5.246776053214898,293
1,5.257294900221538,293
1,5.267813747228178,294
1,5.27833259423482,294
1,5.2888514412414604,294
1,5.2888514412414604,294
1,5.299370288248198,294
1,5.3098891352548385,294
1,5.3204079822614805,294
1,5.330926829268121,294
1,5.341445676274763,294
1,5.351964523281403,294
1,5.362483370288045,294
1,5.373002217294685,294
1,5.373002217294685,294
1,5.383521064301327,295
1,5.394039911307967,295
1,5.404558758314703,296
1,5.415077605321345,297
1,5.425596452327985,297
1,5.436115299334626,298
1,5.4466341463412675,298
1,5.4466341463412675,298
1,5.4571529933479095,297
1,5.4676718403545514,297
1,5.478190687361192,296
1,5.488709534367832,295
1,5.499228381374474,295
1,5.509747228381114,295
1,5.520266075387852,294
1,5.520266075387852,294
1,5.530784922394492,293
1,5.541303769401132,293
1,5.551822616407774,292
1,5.562341463414414,292
1,5.572860310421055,292
1,5.5833791574276965,293
1,5.5938980044343865,293
1,5.604416851441027,294
1,5.604416851441027,294
1,5.614935698447667,295
1,5.6254545454544065,296
1,5.635973392461047,296
1,5.646492239467687,297
1,5.657011086474329,298
1,5.667529933480969,298
1,5.678048780487609,299
1,5.688567627494251,299
1,5.688567627494251,299
1,5.699086474500893,300
1,5.709605321507533,300
1,5.7201241685141735,300
1,5.73064301552091,300
1,5.741161862527553,300
1,5.7516807095342415,300
1,5.762199556540882,300
1,5.772718403547522,300
1,5.772718403547522,300
1,5.783237250554164,300
1,5.793756097560806,300
1,5.804274944567446,300
1,5.814793791574088,299
1,5.825312638580824,298
1,5.835831485587466,298
1,5.846350332594108,297
1,5.856869179600748,297
1,5.856869179600748,297
1,5.867388026607388,296
1,5.8779068736140285,296
1,5.8884257206206705,296
1,5.898944567627311,296
1,5.909463414633951,295
1,5.919982261640593,295
1,5.930501108647235,295
1,5.941019955653973,294
1,5.941019955653973,294
1,5.951538802660613,294
1,5.962057649667253,294
1,5.972576496673895,293
1,5.983095343680535,293
1,5.993614190687175,292
1,6.004133037693816,292
1,6.014651884700459,292
1,6.0251707317070995,292
1,6.0251707317070995,292
1,6.03568957871374,292
1,6.046208425720478,291
1,6.056727272727118,291
1,6.0672461197337615,291
1,6.077764966740402,291
1,6.088283813747042,292
1,6.098802660753682,292
1,6.109321507760324,292
1,6.109321507760324,292
1,6.119840354766964,292
1,6.130359201773604,292
1,6.140878048780245,292
1,6.1513968957869825,292
1,6.161915742793672,292
1,6.172434589800314,293
1,6.1829534368069545,293
1,6.193472283813595,293
1,6.193472283813595,293
1,6.203991130820237,293
1,6.214509977826877,293
1,6.225028824833519,293
1,6.235547671840159,293
1,6.246066518846801,293
1,6.256585365853537,292
1,6.267104212860179,292
1,6.277623059866819,292
1,6.288141906873459,291
1,6.288141906873459,291
1,6.298660753880101,291
1,6.309179600886742,291
1,6.319698447893382,291
1,6.330217294900024,291
1,6.340736141906666,290
1,6.351254988913308,290
1,6.361773835920044,290
1,6.372292682926684,290
1,6.372292682926684,290
1,6.382811529933326,290
1,6.393330376939968,290
1,6.403849223946608,290
1,6.414368070953248,290
1,6.424886917959888,290
1,6.43540576496653,290
1,6.43540576496653,290
1,6.445924611973171,290
1,6.456443458979811,290
1,6.46696230598655,290
1,6.477481152993191,290
1,6.487999999999833,290
1,6.498518847006473,290
1,6.498518847006473,290
1,6.509037694013113,290
1,6.519556541019753,290
1,6.530075388026395,290
1,6.540594235033035,290
1,6.5511130820396755,290
1,6.561631929046415,290
1,6.572150776053055,290
1,6.572150776053055,290
1,6.582669623059697,290
1,6.5931884700663375,290
1,6.603707317072978,290
1,6.61422616407962,290
1,6.624745011086262,290
1,6.635263858092902,290
1,6.635263858092902,290
1,6.645782705099542,290
1,6.656301552106278,290
1,6.66682039911292,290
1,6.677339246119562,290
1,6.687858093126202,290
1,6.687858093126202,290
1,6.698376940132844,290
1,6.708895787139484,290
1,6.719414634146126,290
1,6.7299334811527665,290
1,6.740452328159407,290
1,6.750971175166049,290
1,6.761490022172785,290
1,6.761490022172785,290
1,6.772008869179427,289
1,6.782527716186067,289
1,6.793046563192707,289
1,6.803565410199349,289
1,6.814084257205991,289
1,6.824603104212631,289
1,6.835121951219271,289
1,6.835121951219271,289
1,6.845640798225915,288
1,6.856159645232651,288
1,6.866678492239291,288
1,6.877197339245932,288
1,6.887716186252572,288
1,6.8982350332592155,288
1,6.8982350332592155,288
1,6.908753880265856,287
1,6.919272727272496,287
1,6.929791574279136,286
1,6.94031042128578,286
1,6.950829268292468,286
1,6.961348115299108,286
1,6.971866962305846,286
